,词语,词频
146931,麦太,1
146932,校网,3
146933,读心仪,1
146934,叩门,2
146935,毕智慧,1
146936,朱鑫华,2
146937,南浔区,8
146938,万余元全部,3
146939,存储空间,4
146940,吕国栋,1
146941,造大船,2
146942,干花,1
146943,糖心,1
146944,李远军,8
146945,止痛针,1
146946,下周一会,1
146947,羊永权,1
146948,夏勇邓,1
146949,祖源,1
146950,黎安,2
146951,行程表,2
146952,志远,2
146953,南林乡,1
146954,东方村,1
146955,王琼荣,11
146956,吴渤志,3
146957,入册,1
146958,陈奋,1
146959,嬉水,8
146960,量入为出,2
146961,郑卫宁,2
146962,张海迪,1
146963,刘运宝,2
146964,一万多名,2
146965,符红丽,2
146966,董镇东,2
146967,鱼尾葵,1
146968,灯盏,2
146969,以往一,3
146970,劳民,1
146971,伤财,1
146972,三系法,5
146973,温敏,1
146974,杂种优势,2
146975,母本,2
146976,一品红,5
146977,观音竹,2
146978,迎宾客,1
146979,万余盆,1
146980,发财树,5
146981,鸿运,4
146982,开运竹,1
146983,富贵竹,2
146984,金钱树,1
146985,后乡村,1
146986,李心泽,2
146987,蓝丝带,1
146988,空气过滤器,1
146989,焦扬,1
146990,娇脏,1
146991,有害物,3
146992,支修益,1
146993,细菌病毒,1
146994,去污剂,5
146995,纤毛,1
146996,慢性咳嗽,1
146997,那端,1
146998,压型,1
146999,桂桂,1
147000,赶潮流,1
147001,大轴,3
147002,平房村,2
147003,太舟坞,1
147004,西五环,2
147005,沛县,18
147006,杨屯镇,2
147007,卞庄,2
147008,蒋守同,4
147009,下脚料,3
147010,刘金辉,1
147011,贬职,1
147012,一首次,1
147013,柳海彬,4
147014,易迅,4
147015,友国和,2
147016,迪尔玛,1
147017,蒋绍静,27
147018,冒气,3
147019,圈起,3
147020,胸脑外科,3
147021,杨华文,1
147022,巴马科,1
147023,野狼,1
147024,王长军,1
147025,加奥,9
147026,蓝盔,1
147027,马招,1
147028,东钱湖,1
147029,安石,1
147030,任选三,1
147031,任选四,1
147032,任选五,1
147033,足彩,5
147034,港口区,3
147035,杨煜卿,3
147036,王红霞,4
147037,黄村镇,4
147038,狼垡,4
147039,崔金兰,6
147040,单比,1
147041,改善村,1
147042,净收益,1
147043,赵玉忠,2
147044,干越,1
147045,游学团,1
147046,钱维军,1
147047,赵巍,1
147048,高薇,1
147049,明绍庚,1
147050,朱忠鹤,1
147051,王景巍,1
147052,河子,2
147053,岗子,1
147054,秀水河,1
147055,冯贝堡,1
147056,双台子,1
147057,慈恩寺,1
147058,柏家沟,1
147059,棚菜,1
147060,树莓,1
147061,赵国清,1
147062,韩秀华,1
147063,钱志国,1
147064,杨学辉,11
147065,原主,2
147066,二年十,4
147067,刘遂,4
147068,祁隽,3
147069,胡毅杰,3
147070,刘璐璐,13
147071,淋巴结核,1
147072,肠结核,1
147073,刘燕龙,2
147074,柴燕云,3
147075,王建国,10
147076,朱寅,1
147077,复合运算,3
147078,邱东,6
147079,数理,8
147080,陈文笔,1
147081,邓潇潇,10
147082,闯深圳,1
147083,花一元,1
147084,石牌街,1
147085,郑梓桢,1
147086,陈广富,1
147087,尹安学,1
147088,集凤镇,1
147089,新中镇,1
147090,龙居村,1
147091,刘文贵,1
147092,文星,1
147093,班师回营,1
147094,肖丛虎,2
147095,外训,6
147096,周小舟,6
147097,赵崇义,1
147098,杨从波,1
147099,李育权,1
147100,刘天成,1
147101,休眠期,1
147102,万种年,2
147103,赞词,1
147104,雷雷,16
147105,韩治维,3
147106,洗车行,1
147107,谢才洪,4
147108,郝飞,2
147109,七朵花,1
147110,秦皇,1
147111,样板区,1
147112,杨静光,2
147113,等腰三角形,1
147114,王晓州,1
147115,陈越良,1
147116,吴欣见,1
147117,圣祠,1
147118,吴欣店,1
147119,吴欣发,1
147120,姜晓亭,5
147121,生态因素,1
147122,新场乡,1
147123,资阳人,18
147124,九曲河,1
147125,胡昌钰,1
147126,燧人,2
147127,蜀人,2
147128,成欢,1
147129,狮子桥,1
147130,金龙村,1
147131,乔伟,3
147132,房欣,1
147133,韩晓庆,1
147134,黄小佳,1
147135,朱世宏,1
147136,康平冬,1
147137,鲜鱼汤,1
147138,于海洋,4
147139,朝阳团,4
147140,马兰巴尔,1
147141,麦科克尔,1
147142,假山石,1
147143,梅赫尔,9
147144,阿比纳夫,4
147145,纳比勒,1
147146,副国务卿威廉,1
147147,伯恩斯和,1
147148,贴心话,4
147149,备播带,10
147150,任昌丁,1
147151,异能,3
147152,仁医,3
147153,呆瓜,1
147154,牙慧,1
147155,袁冰,1
147156,核增,3
147157,减除,1
147158,谢颖,3
147159,宋艳熊,3
147160,文瑶,3
147161,王海萍,7
147162,大丰站,1
147163,谢世千,4
147164,绕成,3
147165,邓川,8
147166,苍溪县,8
147167,苍溪,9
147168,克瑞斯,1
147169,希勒,2
147170,斯塔夫,1
147171,斗牛梗,1
147172,施瓦茨,1
147173,卡拉卡尼斯,1
147174,达恩,1
147175,韦德波尔,3
147176,钻孔机,1
147177,剪草机,2
147178,制冰机,1
147179,安德烈斯,1
147180,克林格尔,1
147181,加特,1
147182,泰什,1
147183,布林约尔松,4
147184,迈克菲,1
147185,伊士曼,1
147186,基因家族,1
147187,糖苷键,1
147188,次生代谢物,1
147189,甲基化,1
147190,生物信息学,1
147191,靶点,2
147192,一亿七千五,2
147193,多事之秋,2
147194,科特斯,8
147195,卡塔丽娜,8
147196,利勃海尔,5
147197,波切蒂诺,8
147198,南安普顿,10
147199,第七日,3
147200,格洛特,2
147201,金腰带,1
147202,巴拉斯,16
147203,比布拉特,4
147204,格拉吉拉,5
147205,球杆,6
147206,南区队,4
147207,朱旭航,3
147208,星锐,1
147209,赵继伟,3
147210,贺天举,21
147211,孟祥龙,3
147212,孙仁斌,3
147213,脱产,1
147214,北大荒,3
147215,向兰辉,1
147216,红嫂,1
147217,散光,2
147218,钉紧,1
147219,郜志华,1
147220,新宾县,1
147221,刘凤兰,1
147222,何彦通,1
147223,赤脚哥,1
147224,警魂,1
147225,毕东丽,1
147226,转递,1
147227,王钢,5
147228,崃山,1
147229,徐震,2
147230,砖工,6
147231,老玩家,7
147232,金融法,2
147233,黄震,3
147234,汪星,2
147235,冠毛犬,1
147236,椅子舞,1
147237,艾伦秀,1
147238,铠,2
147239,醇美,2
147240,卡西亚,21
147241,水泽,3
147242,亚纪,3
147243,筱山纪信,1
147244,苏迪尔,3
147245,唱诵,1
147246,人造湖,2
147247,希利,1
147248,表层水,1
147249,米哈尔,2
147250,陷坑,4
147251,吊索,2
147252,色盲症,1
147253,视网膜色素,1
147254,吴苗苗,4
147255,彩虹旗,2
147256,玩赏,2
147257,埃奇巴斯顿,1
147258,刘玉凤,4
147259,增龄,4
147260,千页,2
147261,抗胰蛋白酶,1
147262,氯化钠,2
147263,硫化亚铁,1
147264,热膨胀系数,1
147265,气腔,1
147266,逸出,1
147267,双层膜,1
147268,气孔,1
147269,半熟蛋,1
147270,李玉军,1
147271,杰勋,1
147272,横臂,1
147273,感光性,1
147274,感光食物,2
147275,氧化自由基,2
147276,苏局仙,1
147277,润下,1
147278,曹慈生,1
147279,颗粒状,1
147280,人参汤,1
147281,静脉注射,1
147282,烟碱,1
147283,保胃,2
147284,皮肤苍白,1
147285,黑亮,1
147286,黑芥子酶,4
147287,减肥吧,1
147288,熬煎,2
147289,松骨,6
147290,夜幕低垂,2
147291,娇滴,2
147292,品箫,2
147293,红枣粥,1
147294,炒牛蒡,1
147295,锥形管,2
147296,舱面,4
147297,拾枪,1
147298,来福枪,1
147299,郑瑞宇,4
147300,钟林,3
147301,十一班,1
147302,罗兴元,1
147303,田新,3
147304,入营,3
147305,尚吉亮,4
147306,公寓房,3
147307,祝志刚,1
147308,冯洪文,2
147309,徐晓芳,2
147310,徐小龙,1
147311,张可宝,1
147312,零故障,1
147313,巴努,2
147314,詹欣,1
147315,皋城,1
147316,平邑,1
147317,杜怀才,1
147318,像散,1
147319,审计员,1
147320,兰小欢,2
147321,彭冰,1
147322,柳姗姗,1
147323,一溜儿,1
147324,赵母,1
147325,木木,1
147326,直勾勾,7
147327,林艳周,1
147328,柳荫玖,2
147329,胡府,1
147330,唐仕林,3
147331,适应证,2
147332,心动过缓,7
147333,规财,1
147334,讨嫌,1
147335,唯物主义者,1
147336,唐闻生,3
147337,蒙哥马利,5
147338,方灿星,1
147339,王四春,4
147340,李建平,2
147341,肖洋,3
147342,傅静君,4
147343,莫建芳,2
147344,汪恩民,1
147345,肖玉娴,2
147346,意识丧失,3
147347,吴琼莹,1
147348,李旺,3
147349,段永基,1
147350,卢志强,1
147351,方丽君,2
147352,红娘网,2
147353,罗仙林,4
147354,八字没一撇,3
147355,王子华,2
147356,蒋爱琴,2
147357,冯钢,6
147358,凌子,4
147359,抓大放小,3
147360,乙巳,7
147361,可夫,12
147362,川上俊彦,3
147363,田中清,3
147364,次郎,3
147365,官森泰,3
147366,米哈伊洛夫,3
147367,安秉瓒,3
147368,李沧,2
147369,买入价,3
147370,林刚,1
147371,张欣健,1
147372,酸汤,1
147373,尚重生,1
147374,黄怒波,1
147375,习楠龙,1
147376,阳岳球,1
147377,菱湖村,1
147378,季稻,2
147379,单季稻,1
147380,发乎,1
147381,塔座,1
147382,托普奇,1
147383,少年犯,1
147384,阿迪尔,1
147385,张淑惠,2
147386,雷丁,2
147387,惊颤,1
147388,四代机,8
147389,呆呆地,7
147390,叶利钦,4
147391,伊奇克里亚,1
147392,分离主义,5
147393,原教旨主义,1
147394,印古,1
147395,蒋莉,2
147396,埋骨,2
147397,独狼,1
147398,国民收入,5
147399,兰伯特,7
147400,血泡,2
147401,诺克斯,2
147402,泽廖内,1
147403,伯贝克,1
147404,克劳福德,3
147405,法研究所,1
147406,庞之浩,1
147407,喜不自胜,4
147408,八字脚,2
147409,内八字,2
147410,外八字,6
147411,旧中国,5
147412,家学,5
147413,北辰区,5
147414,宜兴埠,17
147415,教坛,4
147416,温瀛士,46
147417,阆,4
147418,劝学所,4
147419,温瀛阶,4
147420,叔祖,8
147421,杨秀兰,4
147422,大路货,1
147423,闲书,1
147424,西洛,2
147425,唯物论,5
147426,马恩,1
147427,比马克思,1
147428,认识和改造,1
147429,艾思奇,2
147430,普列汉诺夫,1
147431,爱森堡,1
147432,河上肇,1
147433,柏拉图,4
147434,康德,2
147435,黑格尔,1
147436,韩非,1
147437,王充,1
147438,诸子,2
147439,梁漱溟,1
147440,潘梓年,1
147441,周谷城,1
147442,任继愈,1
147443,杨荣国,1
147444,逻辑学,1
147445,不少五四,1
147446,哲学史,1
147447,楚辞,1
147448,马林诺夫斯基,1
147449,龙阳君,12
147450,抄斩,5
147451,魂灵,5
147452,銮仪卫,4
147453,抬轿子,8
147454,典守,4
147455,指痕,4
147456,怜之,4
147457,汤显祖,4
147458,冥,4
147459,笔调,2
147460,酷好,1
147461,冥间,1
147462,主事,1
147463,屠隆,1
147464,戏曲家,1
147465,臧懋循,1
147466,放诞,1
147467,所欢,1
147468,臧晋叔,1
147469,归湖,1
147470,唐仁卿,1
147471,屠长卿,1
147472,风烟,1
147473,讵,1
147474,周小史,1
147475,俊游,1
147476,浅草,1
147477,蹴球,1
147478,花飞,1
147479,顾渚,1
147480,箬,1
147481,苕,1
147482,鱼须,1
147483,纷纭,1
147484,离披,1
147485,送君,1
147486,呣,1
147487,何云,1
147488,适性,1
147489,张岱,1
147490,书蠹,1
147491,诗魔,1
147492,冯梦龙,1
147493,偏嗜,1
147494,交讥,1
147495,岂独,1
147496,相合,1
147497,冠玉,1
147498,白面书生,1
147499,莱斯宾,1
147500,赵皇后,1
147501,汉成帝,1
147502,曹官,1
147503,官婢,1
147504,颜师古,1
147505,自相,2
147506,怜香伴,1
147507,高罗佩,1
147508,寓目,1
147509,澡盆,1
147510,短衣,3
147511,医心方,1
147512,陶宗仪,1
147513,辍耕录,1
147514,丰下俭,1
147515,绝类,1
147516,锁阳,1
147517,肉苁蓉,1
147518,番兵,1
147519,银球,1
147520,赵翼,2
147521,几案,1
147522,伍秉鉴,4
147523,谢雪红,5
147524,旅沪,1
147525,林木顺,1
147526,蔡乾,2
147527,敌工,2
147528,张志忠,3
147529,二二八,1
147530,吹台,1
147531,民变,1
147532,蛇精,1
147533,朱丹方,1
147534,陈琪,2
147535,张子妍,8
147536,威迫,2
147537,韩圆,4
147538,早籼稻,3
147539,粳稻,1
147540,收购量,4
147541,籼稻,1
147542,承贷,1
147543,商务港,1
147544,李宝杰,1
147545,朱世凯,1
147546,修志,2
147547,天堂寨,1
147548,幸福村,1
147549,旧志,1
147550,宿州志,1
147551,朱文根,1
147552,孙平,1
147553,熊建辉,1
147554,开采权,2
147555,黟,1
147556,抽测,3
147557,中南区,1
147558,陈先森,3
147559,薛江武,2
147560,金林炎,1
147561,徐立全,1
147562,年来,1
147563,依明,3
147564,宋爱荣,3
147565,熊选国,4
147566,阿达来提,2
147567,阿合买提江,2
147568,郑弘波,2
147569,乔吉甫,3
147570,史大刚,3
147571,朱昌杰,3
147572,吉尔拉,3
147573,衣沙木丁,3
147574,马敖,3
147575,田文,3
147576,黄昌元,3
147577,赛买提,1
147578,郭连山,3
147579,墨玉县,1
147580,阿力木汗,1
147581,真知,5
147582,鱼儿沟,1
147583,策勒乡,1
147584,巴米,1
147585,民丰县,10
147586,阿依努尔,1
147587,阿布都拉,1
147588,雪菊,1
147589,三二,1
147590,彩棉,1
147591,聂如旋,3
147592,李建宏,1
147593,绚丽多姿,1
147594,闫国芳,1
147595,达瓦孜,1
147596,阿迪力,1
147597,吾守尔,4
147598,宋城,3
147599,一语惊人,1
147600,陆玟婷,1
147601,冰川退缩,1
147602,储水量,1
147603,巴依克,2
147604,买买提江,2
147605,马木,1
147606,马木提,1
147607,郭晛便,1
147608,马魏,1
147609,吉布生,1
147610,公羊,1
147611,库尔德,2
147612,卡里克布,2
147613,土房,1
147614,马尿,1
147615,马奶,1
147616,俞亦纲,5
147617,电纸书,1
147618,方翔,1
147619,请举,4
147620,第十二年,4
147621,十二年中,2
147622,美影,14
147623,县街镇,1
147624,吴洁瑾,1
147625,李昕欣,4
147626,电调,4
147627,姜丽钧,1
147628,伊万诺娃,1
147629,加练,2
147630,贝内塔,1
147631,塞尔维亚人,4
147632,最近四年,2
147633,塞莱斯,1
147634,巴托丽,1
147635,克里斯特尔斯,5
147636,诺娃,3
147637,一分一分,1
147638,黄南冰,1
147639,虚浮,1
147640,罗艾桦,1
147641,桑榆,1
147642,卡塞尔,3
147643,舒惠国,2
147644,靖安,1
147645,王铎,3
147646,墨法,1
147647,跳跃性,1
147648,结体,1
147649,奇险,1
147650,疏朗,1
147651,田园诗,1
147652,项年,1
147653,刘子华,1
147654,张永贵,1
147655,郊野公园,1
147656,茶坞站,4
147657,列检,3
147658,裴国庆,1
147659,副段长,3
147660,刘莺春,1
147661,大秦线,1
147662,李长江,1
147663,太原站,2
147664,祥瑞,1
147665,黄克瀛,5
147666,八王坟,1
147667,执守,3
147668,常大光,1
147669,张贵林,2
147670,禁放令,6
147671,慕平作,6
147672,稻香湖,1
147673,六里屯,2
147674,渗沥液,6
147675,双泉堡,2
147676,园外,2
147677,冀岩,2
147678,尖厉,9
147679,高屹称,1
147680,听觉疲劳,2
147681,咏叹调,2
147682,心理学会,1
147683,周世斌,5
147684,情节性,1
147685,焦焕成,1
147686,袁艺贾,1
147687,化工类,1
147688,刘晓玲,1
147689,柳京,1
147690,涉牌车,4
147691,蒲黄榆,1
147692,胡芳静,1
147693,托管人,1
147694,范俊生,1
147695,戴育华,2
147696,亿多立方米,1
147697,绍家坡,1
147698,五里坨,3
147699,工会法,3
147700,田学仁,5
147701,张强斌,2
147702,闸盒,1
147703,孙立,1
147704,胡国,1
147705,程颜鑫,2
147706,郑石萍,1
147707,郑文萍,1
147708,齐奏,1
147709,战台风,1
147710,薛皓垠,1
147711,孙砾,1
147712,朱亦兵,1
147713,喀秋莎,2
147714,小铃铛,1
147715,畅音,1
147716,箜篌,1
147717,戏中人,1
147718,壶天,1
147719,宣豫,1
147720,流行乐,5
147721,自寻烦恼,1
147722,江州区,1
147723,梁飞杰,2
147724,穆拉柯泽科,1
147725,马小龙,2
147726,熊贯,1
147727,股息率,3
147728,罗知,1
147729,第五日,1
147730,胜境关,2
147731,称姓,7
147732,杨柳树,18
147733,刘杨合,19
147734,顾海兵,2
147735,武维华,1
147736,徒子徒孙,1
147737,按摩椅,3
147738,白家庄,11
147739,祖雪媛,4
147740,平行四边形,1
147741,本班,1
147742,泛化,2
147743,马鲁,7
147744,巴布亚,8
147745,查亚普拉,7
147746,阿基布,6
147747,邓浩志,1
147748,潘彧,1
147749,恒力,3
147750,纽交所,5
147751,去年万,2
147752,惠誉,1
147753,底物,1
147754,三角债,1
147755,唇齿相依,3
147756,刘戈提,1
147757,撤身,1
147758,孙梦姝,1
147759,蓝景丽家丽泽,1
147760,秦占学,3
147761,福丽特,1
147762,张仁江,1
147763,免租,1
147764,瑞寰,1
147765,城外诚,2
147766,梅旭航,2
147767,油工,1
147768,防漏,1
147769,李飞康,4
147770,沈文林,2
147771,陈炅玮,1
147772,徐寅冬,1
147773,谷雨,3
147774,禾苗,1
147775,百谷,1
147776,眉豆,4
147777,煲鸡脚,1
147778,鸡脚,4
147779,汤色,4
147780,南芪,1
147781,三二月,1
147782,湿气重,1
147783,强筋健骨,3
147784,舒筋络,1
147785,去甲,1
147786,肉骨茶,6
147787,肉骨,2
147788,浓酽,1
147789,甘香,2
147790,豆腐泡,1
147791,滤过,2
147792,药渣,2
147793,温瑟斯,10
147794,莫雷达,10
147795,角鲨烯,7
147796,俞宁,6
147797,菜籽,3
147798,山茶油,6
147799,油茶籽,12
147800,拉法尔,8
147801,油橄榄,7
147802,宋新,6
147803,烹调油,22
147804,邓乾春,12
147805,芥酸,12
147806,芥花油,6
147807,腺垂体,1
147808,种子库,1
147809,腋,2
147810,诺诺,3
147811,谔谔,1
147812,杨志福,4
147813,俯仰,3
147814,愧心,1
147815,秋粮,8
147816,化学纤维,4
147817,自赎,1
147818,摩卡咖啡,1
147819,除皱针,1
147820,补刀,2
147821,幼弟,6
147822,温朋久,52
147823,范文澜,3
147824,宦乡,3
147825,欧共体,3
147826,龚普生,3
147827,温瀛举,3
147828,鹏举,3
147829,愠色,3
147830,小考,3
147831,怃然,1
147832,直隶省,2
147833,邓文淑,1
147834,小旗,2
147835,俗间,1
147836,含情,1
147837,赵寿山,3
147838,气壮山河,2
147839,朔风,2
147840,刘绛雯,1
147841,达摩庵,2
147842,宋明江,2
147843,林枫,2
147844,邹家华,2
147845,周光召,1
147846,屈武,1
147847,王昆仑,1
147848,孙孚凌,1
147849,万国权,1
147850,李四光,1
147851,温刚,1
147852,地质测量,1
147853,平林,1
147854,漠漠,1
147855,张培莉,1
147856,云蒸霞蔚,1
147857,气象万千,1
147858,矿产部,5
147859,孙大光,3
147860,夏国治,1
147861,朱训,1
147862,宗道一,3
147863,摆阔,30
147864,青柠,10
147865,招牌菜,14
147866,很挑剔,10
147867,橙县,10
147868,张小慧,1
147869,飞来峰,1
147870,周舟,1
147871,庄辰超,1
147872,简大年,5
147873,黄海洲,1
147874,船级社,2
147875,厉明,1
147876,周先强,3
147877,欧海燕,3
147878,莫彬彬,3
147879,陈晓玲,3
147880,杨惠根,3
147881,宋莲影,3
147882,黄克斯,3
147883,於世成,6
147884,袁欣,3
147885,林宏鸣,3
147886,陆晓炜,3
147887,杨振峰,3
147888,秦灿灿,3
147889,冯红梅,3
147890,桂子,9
147891,朱洪超,1
147892,贾巧萍,2
147893,无始,1
147894,邹国童,1
147895,塌菜,1
147896,贲腾,1
147897,张晓东,70
147898,阑尾,10
147899,盛畅,5
147900,刘景民,5
147901,恍悟,1
147902,小纰漏,1
147903,张银川,1
147904,蒋敏,3
147905,西迪恩,1
147906,惠特斯特布尔,1
147907,猪肉饼,1
147908,讲习班,1
147909,佳酿,1
147910,苹果酒,1
147911,复活蛋,3
147912,园圃,1
147913,拟人化,6
147914,新金山,1
147915,格雷诺耶,1
147916,寻香,2
147917,阿尔卑斯,1
147918,马里泰,1
147919,山梁,1
147920,烤翅,2
147921,奥尔良,2
147922,诺拉,1
147923,路易斯安娜,1
147924,街车,2
147925,藏青色,1
147926,辛特鲁勃哈斯,1
147927,魁北克省,1
147928,调色盘,1
147929,黄橙绿,1
147930,圣安妮,1
147931,红枫,2
147932,枫树,26
147933,夏洛瓦,1
147934,华万千,1
147935,陈江凌,1
147936,阙道华,1
147937,林伟生,1
147938,刘星彤,2
147939,二十多度,2
147940,向下坡,1
147941,滑雪鞋,1
147942,长筒,1
147943,泳帽,2
147944,泳镜,1
147945,沙滩裤,1
147946,遮阳帽,3
147947,挨宰,3
147948,半生不熟,1
147949,舱房,2
147950,林婕禧,1
147951,绿波廊,1
147952,老饭店,3
147953,燕云楼,2
147954,汪鸫,4
147955,拗断,1
147956,茶水费,5
147957,娄山关,4
147958,武定,3
147959,猪肚鸡,1
147960,政工师,1
147961,张欣驰,3
147962,垫款,1
147963,金珠玛米,1
147964,马攸,1
147965,门布乡,1
147966,萨嘎,1
147967,丁青段,1
147968,类乌齐,2
147969,亚东,1
147970,康马,1
147971,昂仁,1
147972,宗山,3
147973,易贡乡,2
147974,将军楼,2
147975,先遣连,2
147976,纳木措,2
147977,冲赛康,1
147978,四聚乙醛,16
147979,蜗,2
147980,内码,1
147981,包心,1
147982,李瑞伟,2
147983,解聚,1
147984,半衰期,1
147985,颗粒剂,2
147986,软体动物,1
147987,福寿螺,1
147988,朗巴村,1
147989,伦珠,2
147990,农发办,1
147991,溜索,2
147992,日巴村,1
147993,达瓦泽仁,1
147994,胡新生,3
147995,万户千家,1
147996,德吉罗布,5
147997,晋美,4
147998,寒毛,1
147999,饶本平,1
148000,邓文胜,1
148001,完德吉,1
148002,零界,1
148003,古艺,1
